sfx,iter,period,factor,sample_size,n_types,entropy
er,12,1550-1649,0.5,29,18,3.8094854104183753
er,12,1550-1649,0.25,15,10,3.056564762130954
er,12,1550-1649,0.125,8,7,2.75
er,12,1550-1649,0.0625,4,3,1.5
er,13,1550-1649,1.0,58,26,4.153933197040765
er,13,1550-1649,0.5,29,18,3.728502115742624
er,13,1550-1649,0.25,15,10,3.139572261986723
er,13,1550-1649,0.125,8,6,2.4056390622295667
er,13,1550-1649,0.0625,4,3,1.5
er,14,1550-1649,1.0,58,26,4.153933197040765
er,14,1550-1649,0.5,29,19,3.9523029776623844
er,14,1550-1649,0.25,15,9,2.866247897312731
er,14,1550-1649,0.125,8,6,2.5
er,14,1550-1649,0.0625,4,4,2.0
er,15,1550-1649,1.0,58,26,4.153933197040765
er,15,1550-1649,0.5,29,17,3.784897702756408
er,15,1550-1649,0.25,15,10,2.9995812306460645
er,15,1550-1649,0.125,8,7,2.75
er,15,1550-1649,0.0625,4,4,2.0
er,16,1550-1649,1.0,58,26,4.153933197040765
er,16,1550-1649,0.5,29,17,3.659536598501245
er,16,1550-1649,0.25,15,8,2.4634582986483036
er,16,1550-1649,0.125,8,4,1.75
er,16,1550-1649,0.0625,4,2,0.8112781244591328
er,17,1550-1649,1.0,58,26,4.153933197040765
er,17,1550-1649,0.5,29,19,3.9523029776623844
er,17,1550-1649,0.25,15,8,2.599581230646064
er,17,1550-1649,0.125,8,6,2.4056390622295667
er,17,1550-1649,0.0625,4,4,2.0
er,18,1550-1649,1.0,58,26,4.153933197040765
er,18,1550-1649,0.5,29,18,3.8833374604210054
er,18,1550-1649,0.25,15,10,3.1068905956085193
er,18,1550-1649,0.125,8,6,2.4056390622295667
er,18,1550-1649,0.0625,4,3,1.5
er,19,1550-1649,1.0,58,26,4.153933197040765
er,19,1550-1649,0.5,29,16,3.590571081259866
er,19,1550-1649,0.25,15,11,3.323231428797621
er,19,1550-1649,0.125,8,6,2.5
er,19,1550-1649,0.0625,4,4,2.0
er,20,1550-1649,1.0,58,26,4.153933197040765
er,20,1550-1649,0.5,29,19,4.090234012145143
er,20,1550-1649,0.25,15,12,3.506890595608519
er,20,1550-1649,0.125,8,6,2.4056390622295667
er,20,1550-1649,0.0625,4,4,2.0
er,21,1550-1649,1.0,58,26,4.153933197040765
er,21,1550-1649,0.5,29,20,3.9783335811852623
er,21,1550-1649,0.25,15,8,2.732914563979398
er,21,1550-1649,0.125,8,8,3.0
er,21,1550-1649,0.0625,4,4,2.0
er,22,1550-1649,1.0,58,26,4.153933197040765
er,22,1550-1649,0.5,29,19,3.9783335811852627
er,22,1550-1649,0.25,15,12,3.456564762130954
er,22,1550-1649,0.125,8,8,3.0
er,22,1550-1649,0.0625,4,4,2.0
er,23,1550-1649,1.0,58,26,4.153933197040765
er,23,1550-1649,0.5,29,19,4.017824858003423
er,23,1550-1649,0.25,15,10,3.1068905956085193
er,23,1550-1649,0.125,8,5,2.1556390622295667
er,23,1550-1649,0.0625,4,4,2.0
er,24,1550-1649,1.0,58,26,4.153933197040765
er,24,1550-1649,0.5,29,16,3.68645794509181
er,24,1550-1649,0.25,15,9,2.9735572622751856
er,24,1550-1649,0.125,8,7,2.75
er,24,1550-1649,0.0625,4,3,1.5
er,25,1550-1649,1.0,58,26,4.153933197040765
er,25,1550-1649,0.5,29,15,3.4083568565997178
er,25,1550-1649,0.25,15,10,3.056564762130954
er,25,1550-1649,0.125,8,8,3.0
er,25,1550-1649,0.0625,4,3,1.5
er,26,1550-1649,1.0,58,26,4.153933197040765
er,26,1550-1649,0.5,29,18,4.021268494903765
er,26,1550-1649,0.25,15,11,3.240223928941852
er,26,1550-1649,0.125,8,7,2.75
er,26,1550-1649,0.0625,4,3,1.5
er,27,1550-1649,1.0,58,26,4.153933197040765
er,27,1550-1649,0.5,29,17,3.616601684782744
er,27,1550-1649,0.25,15,12,3.3735572622751855
er,27,1550-1649,0.125,8,7,2.75
er,27,1550-1649,0.0625,4,3,1.5
er,28,1550-1649,1.0,58,26,4.153933197040765
er,28,1550-1649,0.5,29,18,3.9488593407620445
er,28,1550-1649,0.25,15,12,3.3735572622751855
er,28,1550-1649,0.125,8,7,2.75
er,28,1550-1649,0.0625,4,3,1.5
er,29,1550-1649,1.0,58,26,4.153933197040765
er,29,1550-1649,0.5,29,19,3.9748899442849224
er,29,1550-1649,0.25,15,10,3.1068905956085193
er,29,1550-1649,0.125,8,5,2.1556390622295667
er,29,1550-1649,0.0625,4,4,2.0
er,30,1550-1649,1.0,58,26,4.153933197040765
er,30,1550-1649,0.5,29,14,3.4646578242114785
er,30,1550-1649,0.25,15,12,3.456564762130954
er,30,1550-1649,0.125,8,8,3.0
er,30,1550-1649,0.0625,4,4,2.0
er,31,1550-1649,1.0,58,26,4.153933197040765
er,31,1550-1649,0.5,29,18,3.8094854104183753
er,31,1550-1649,0.25,15,8,2.7898980954642876
er,31,1550-1649,0.125,8,7,2.75
er,31,1550-1649,0.0625,4,4,2.0
er,32,1550-1649,1.0,58,26,4.153933197040765
er,32,1550-1649,0.5,29,12,3.3006961862058417
er,32,1550-1649,0.25,15,13,3.640223928941852
er,32,1550-1649,0.125,8,8,3.0
er,32,1550-1649,0.0625,4,3,1.5
er,33,1550-1649,1.0,58,26,4.153933197040765
er,33,1550-1649,0.5,29,16,3.645523772412739
er,33,1550-1649,0.25,15,11,3.323231428797621
er,33,1550-1649,0.125,8,8,3.0
er,33,1550-1649,0.0625,4,3,1.5
er,34,1550-1649,1.0,58,26,4.153933197040765
er,34,1550-1649,0.5,29,20,3.9952378913808855
er,34,1550-1649,0.25,15,11,3.3735572622751855
er,34,1550-1649,0.125,8,6,2.4056390622295667
er,34,1550-1649,0.0625,4,3,1.5
er,35,1550-1649,1.0,58,26,4.153933197040765
er,35,1550-1649,0.5,29,19,4.004364184708141
er,35,1550-1649,0.25,15,10,3.1068905956085193
er,35,1550-1649,0.125,8,6,2.5
er,35,1550-1649,0.0625,4,3,1.5
er,36,1550-1649,1.0,58,26,4.153933197040765
er,36,1550-1649,0.5,29,16,3.676440908696869
er,36,1550-1649,0.25,15,10,3.1068905956085193
er,36,1550-1649,0.125,8,7,2.75
er,36,1550-1649,0.0625,4,3,1.5
er,37,1550-1649,1.0,58,26,4.153933197040765
er,37,1550-1649,0.5,29,17,3.71937582241537
er,37,1550-1649,0.25,15,11,3.240223928941852
er,37,1550-1649,0.125,8,6,2.4056390622295667
er,37,1550-1649,0.0625,4,4,2.0
er,38,1550-1649,1.0,58,26,4.153933197040765
er,38,1550-1649,0.5,29,16,3.602588858694238
er,38,1550-1649,0.25,15,11,3.240223928941852
er,38,1550-1649,0.125,8,6,2.5
er,38,1550-1649,0.0625,4,4,2.0
er,39,1550-1649,1.0,58,26,4.153933197040765
er,39,1550-1649,0.5,29,16,3.71937582241537
er,39,1550-1649,0.25,15,11,3.240223928941852
er,39,1550-1649,0.125,8,7,2.75
er,39,1550-1649,0.0625,4,4,2.0
er,40,1550-1649,1.0,58,26,4.153933197040765
er,40,1550-1649,0.5,29,15,3.5505276516484803
er,40,1550-1649,0.25,15,9,3.056564762130954
er,40,1550-1649,0.125,8,6,2.5
er,40,1550-1649,0.0625,4,4,2.0
er,41,1550-1649,1.0,58,26,4.153933197040765
er,41,1550-1649,0.5,29,16,3.7024715122197462
er,41,1550-1649,0.25,15,10,2.9995812306460645
er,41,1550-1649,0.125,8,7,2.75
er,41,1550-1649,0.0625,4,4,2.0
er,42,1550-1649,1.0,58,26,4.153933197040765
er,42,1550-1649,0.5,29,15,3.4343874601225965
er,42,1550-1649,0.25,15,12,3.456564762130954
er,42,1550-1649,0.125,8,6,2.5
er,42,1550-1649,0.0625,4,4,2.0
er,43,1550-1649,1.0,58,26,4.153933197040765
er,43,1550-1649,0.5,29,17,3.671554375935617
er,43,1550-1649,0.25,15,10,3.1068905956085193
er,43,1550-1649,0.125,8,8,3.0
er,43,1550-1649,0.0625,4,4,2.0
er,44,1550-1649,1.0,58,26,4.153933197040765
er,44,1550-1649,0.5,29,15,3.4343874601225965
er,44,1550-1649,0.25,15,13,3.640223928941852
er,44,1550-1649,0.125,8,8,3.0
er,44,1550-1649,0.0625,4,3,1.5
er,45,1550-1649,1.0,58,26,4.153933197040765
er,45,1550-1649,0.5,29,18,3.9353986674667625
er,45,1550-1649,0.25,15,8,2.682588730501833
er,45,1550-1649,0.125,8,5,2.25
er,45,1550-1649,0.0625,4,4,2.0
er,46,1550-1649,1.0,58,26,4.153933197040765
er,46,1550-1649,0.5,29,20,4.116264615668022
er,46,1550-1649,0.25,15,12,3.456564762130954
er,46,1550-1649,0.125,8,7,2.75
er,46,1550-1649,0.0625,4,4,2.0
er,47,1550-1649,1.0,58,26,4.153933197040765
er,47,1550-1649,0.5,29,16,3.590571081259866
er,47,1550-1649,0.25,15,10,3.189898095464288
er,47,1550-1649,0.125,8,6,2.4056390622295667
er,47,1550-1649,0.0625,4,4,2.0
er,48,1550-1649,1.0,58,26,4.153933197040765
er,48,1550-1649,0.5,29,19,4.017824858003423
er,48,1550-1649,0.25,15,11,3.132914563979398
er,48,1550-1649,0.125,8,5,2.25
er,48,1550-1649,0.0625,4,3,1.5
er,49,1550-1649,1.0,58,26,4.153933197040765
er,49,1550-1649,0.5,29,15,3.507592737929979
er,49,1550-1649,0.25,15,10,3.189898095464288
er,49,1550-1649,0.125,8,7,2.75
er,49,1550-1649,0.0625,4,4,2.0
er,50,1550-1649,1.0,58,26,4.153933197040765
er,50,1550-1649,0.5,29,17,3.745406425938248
er,50,1550-1649,0.25,15,12,3.506890595608519
er,50,1550-1649,0.125,8,7,2.75
er,50,1550-1649,0.0625,4,4,2.0
er,51,1550-1649,1.0,58,26,4.153933197040765
er,51,1550-1649,0.5,29,20,4.159199529386522
er,51,1550-1649,0.25,15,10,3.139572261986723
er,51,1550-1649,0.125,8,8,3.0
er,51,1550-1649,0.0625,4,4,2.0
er,52,1550-1649,1.0,58,26,4.153933197040765
er,52,1550-1649,0.5,29,19,4.017824858003423
er,52,1550-1649,0.25,15,12,3.3735572622751855
er,52,1550-1649,0.125,8,6,2.5
er,52,1550-1649,0.0625,4,2,0.8112781244591328
er,53,1550-1649,1.0,58,26,4.153933197040765
er,53,1550-1649,0.5,29,16,3.71937582241537
er,53,1550-1649,0.25,15,10,3.189898095464288
er,53,1550-1649,0.125,8,5,2.1556390622295667
er,53,1550-1649,0.0625,4,4,2.0
er,54,1550-1649,1.0,58,26,4.153933197040765
er,54,1550-1649,0.5,29,16,3.7124885486146884
er,54,1550-1649,0.25,15,9,2.9232314287976213
er,54,1550-1649,0.125,8,6,2.5
er,54,1550-1649,0.0625,4,4,2.0
er,55,1550-1649,1.0,58,26,4.153933197040765
er,55,1550-1649,0.5,29,20,4.168325822713777
er,55,1550-1649,0.25,15,12,3.506890595608519
er,55,1550-1649,0.125,8,6,2.5
er,55,1550-1649,0.0625,4,3,1.5
er,56,1550-1649,1.0,58,26,4.153933197040765
er,56,1550-1649,0.5,29,18,3.9059244270435434
er,56,1550-1649,0.25,15,10,2.9995812306460645
er,56,1550-1649,0.125,8,7,2.75
er,56,1550-1649,0.0625,4,4,2.0
er,57,1550-1649,1.0,58,26,4.153933197040765
er,57,1550-1649,0.5,29,17,3.788341339656749
er,57,1550-1649,0.25,15,11,3.323231428797621
er,57,1550-1649,0.125,8,7,2.75
er,57,1550-1649,0.0625,4,4,2.0
er,58,1550-1649,1.0,58,26,4.153933197040765
er,58,1550-1649,0.5,29,19,3.926272374139507
er,58,1550-1649,0.25,15,11,3.240223928941852
er,58,1550-1649,0.125,8,7,2.75
er,58,1550-1649,0.0625,4,4,2.0
er,59,1550-1649,1.0,58,26,4.153933197040765
er,59,1550-1649,0.5,29,14,3.4266094432542284
er,59,1550-1649,0.25,15,11,3.323231428797621
er,59,1550-1649,0.125,8,7,2.75
er,59,1550-1649,0.0625,4,4,2.0
er,60,1550-1649,1.0,58,26,4.153933197040765
er,60,1550-1649,0.5,29,16,3.503352977363976
er,60,1550-1649,0.25,15,11,3.323231428797621
er,60,1550-1649,0.125,8,7,2.75
er,60,1550-1649,0.0625,4,3,1.5
er,61,1550-1649,1.0,58,26,4.153933197040765
er,61,1550-1649,0.5,29,16,3.71937582241537
er,61,1550-1649,0.25,15,10,3.189898095464288
er,61,1550-1649,0.125,8,4,1.75
er,61,1550-1649,0.0625,4,3,1.5
er,62,1550-1649,1.0,58,26,4.153933197040765
er,62,1550-1649,0.5,29,16,3.590571081259866
er,62,1550-1649,0.25,15,10,3.1068905956085193
er,62,1550-1649,0.125,8,8,3.0
er,62,1550-1649,0.0625,4,4,2.0
er,63,1550-1649,1.0,58,26,4.153933197040765
er,63,1550-1649,0.5,29,15,3.576558255171358
er,63,1550-1649,0.25,15,11,3.3735572622751855
er,63,1550-1649,0.125,8,7,2.75
er,63,1550-1649,0.0625,4,4,2.0
er,64,1550-1649,1.0,58,26,4.153933197040765
er,64,1550-1649,0.5,29,17,3.9093680639438846
er,64,1550-1649,0.25,15,10,2.9995812306460645
er,64,1550-1649,0.125,8,6,2.4056390622295667
er,64,1550-1649,0.0625,4,3,1.5
er,65,1550-1649,1.0,58,26,4.153933197040765
er,65,1550-1649,0.5,29,16,3.7588670992335302
er,65,1550-1649,0.25,15,10,3.1068905956085193
er,65,1550-1649,0.125,8,6,2.4056390622295667
er,65,1550-1649,0.0625,4,4,2.0
er,66,1550-1649,1.0,58,26,4.153933197040765
er,66,1550-1649,0.5,29,19,3.904481531182632
er,66,1550-1649,0.25,15,10,3.1068905956085193
er,66,1550-1649,0.125,8,7,2.75
er,66,1550-1649,0.0625,4,4,2.0
er,67,1550-1649,1.0,58,26,4.153933197040765
er,67,1550-1649,0.5,29,18,3.8833374604210054
er,67,1550-1649,0.25,15,13,3.640223928941852
er,67,1550-1649,0.125,8,7,2.75
er,67,1550-1649,0.0625,4,4,2.0
er,68,1550-1649,1.0,58,26,4.153933197040765
er,68,1550-1649,0.5,29,17,3.784897702756408
er,68,1550-1649,0.25,15,14,3.773557262275186
er,68,1550-1649,0.125,8,5,2.0
er,68,1550-1649,0.0625,4,2,0.8112781244591328
er,69,1550-1649,1.0,58,26,4.153933197040765
er,69,1550-1649,0.5,29,15,3.4083568565997178
er,69,1550-1649,0.25,15,12,3.3735572622751855
er,69,1550-1649,0.125,8,5,2.25
er,69,1550-1649,0.0625,4,4,2.0
er,70,1550-1649,1.0,58,26,4.153933197040765
er,70,1550-1649,0.5,29,16,3.71937582241537
er,70,1550-1649,0.25,15,10,3.139572261986723
er,70,1550-1649,0.125,8,7,2.75
er,70,1550-1649,0.0625,4,4,2.0
er,71,1550-1649,1.0,58,26,4.153933197040765
er,71,1550-1649,0.5,29,18,3.857306856898128
er,71,1550-1649,0.25,15,11,3.240223928941852
er,71,1550-1649,0.125,8,8,3.0
er,71,1550-1649,0.0625,4,4,2.0
er,72,1550-1649,1.0,58,26,4.153933197040765
er,72,1550-1649,0.5,29,16,3.547636167541365
er,72,1550-1649,0.25,15,11,3.323231428797621
er,72,1550-1649,0.125,8,7,2.75
er,72,1550-1649,0.0625,4,4,2.0
er,73,1550-1649,1.0,58,26,4.153933197040765
er,73,1550-1649,0.5,29,17,3.853863219997787
er,73,1550-1649,0.25,15,13,3.640223928941852
er,73,1550-1649,0.125,8,8,3.0
er,73,1550-1649,0.0625,4,4,2.0
er,74,1550-1649,1.0,58,26,4.153933197040765
er,74,1550-1649,0.5,29,17,3.766550496699874
er,74,1550-1649,0.25,15,9,3.056564762130954
er,74,1550-1649,0.125,8,7,2.75
er,74,1550-1649,0.0625,4,4,2.0
er,75,1550-1649,1.0,58,26,4.153933197040765
er,75,1550-1649,0.5,29,13,3.2014603048755803
er,75,1550-1649,0.25,15,11,3.240223928941852
er,75,1550-1649,0.125,8,7,2.75
er,75,1550-1649,0.0625,4,3,1.5
er,76,1550-1649,1.0,58,26,4.153933197040765
er,76,1550-1649,0.5,29,16,3.771437029461126
er,76,1550-1649,0.25,15,10,3.189898095464288
er,76,1550-1649,0.125,8,7,2.75
er,76,1550-1649,0.0625,4,4,2.0
er,77,1550-1649,1.0,58,26,4.153933197040765
er,77,1550-1649,0.5,29,15,3.4343874601225965
er,77,1550-1649,0.25,15,10,3.189898095464288
er,77,1550-1649,0.125,8,6,2.5
er,77,1550-1649,0.0625,4,4,2.0
er,78,1550-1649,1.0,58,26,4.153933197040765
er,78,1550-1649,0.5,29,15,3.646966668273649
er,78,1550-1649,0.25,15,11,3.323231428797621
er,78,1550-1649,0.125,8,7,2.75
er,78,1550-1649,0.0625,4,4,2.0
er,79,1550-1649,1.0,58,26,4.153933197040765
er,79,1550-1649,0.5,29,17,3.810928306279286
er,79,1550-1649,0.25,15,11,3.323231428797621
er,79,1550-1649,0.125,8,8,3.0
er,79,1550-1649,0.0625,4,4,2.0
er,80,1550-1649,1.0,58,26,4.153933197040765
er,80,1550-1649,0.5,29,16,3.7024715122197462
er,80,1550-1649,0.25,15,11,3.323231428797621
er,80,1550-1649,0.125,8,7,2.75
er,80,1550-1649,0.0625,4,4,2.0
er,81,1550-1649,1.0,58,26,4.153933197040765
er,81,1550-1649,0.5,29,17,3.745406425938248
er,81,1550-1649,0.25,15,12,3.506890595608519
er,81,1550-1649,0.125,8,8,3.0
er,81,1550-1649,0.0625,4,3,1.5
er,82,1550-1649,1.0,58,26,4.153933197040765
er,82,1550-1649,0.5,29,15,3.452087893983883
er,82,1550-1649,0.25,15,11,3.323231428797621
er,82,1550-1649,0.125,8,6,2.5
er,82,1550-1649,0.0625,4,3,1.5
er,83,1550-1649,1.0,58,26,4.153933197040765
er,83,1550-1649,0.5,29,15,3.4695443569727296
er,83,1550-1649,0.25,15,12,3.456564762130954
er,83,1550-1649,0.125,8,7,2.75
er,83,1550-1649,0.0625,4,4,2.0
er,84,1550-1649,1.0,58,26,4.153933197040765
er,84,1550-1649,0.5,29,13,3.2704258221169593
er,84,1550-1649,0.25,15,12,3.456564762130954
er,84,1550-1649,0.125,8,7,2.75
er,84,1550-1649,0.0625,4,4,2.0
er,85,1550-1649,1.0,58,26,4.153933197040765
er,85,1550-1649,0.5,29,18,3.922828737239166
er,85,1550-1649,0.25,15,11,3.323231428797621
er,85,1550-1649,0.125,8,6,2.4056390622295667
er,85,1550-1649,0.0625,4,4,2.0
er,86,1550-1649,1.0,58,26,4.153933197040765
er,86,1550-1649,0.5,29,19,4.004364184708141
er,86,1550-1649,0.25,15,11,3.240223928941852
er,86,1550-1649,0.125,8,8,3.0
er,86,1550-1649,0.0625,4,3,1.5
er,87,1550-1649,1.0,58,26,4.153933197040765
er,87,1550-1649,0.5,29,13,3.369661703447221
er,87,1550-1649,0.25,15,11,3.3735572622751855
er,87,1550-1649,0.125,8,7,2.75
er,87,1550-1649,0.0625,4,2,0.8112781244591328
er,88,1550-1649,1.0,58,26,4.153933197040765
er,88,1550-1649,0.5,29,15,3.452640046777107
er,88,1550-1649,0.25,15,11,3.323231428797621
er,88,1550-1649,0.125,8,5,2.1556390622295667
er,88,1550-1649,0.0625,4,3,1.5
er,89,1550-1649,1.0,58,26,4.153933197040765
er,89,1550-1649,0.5,29,18,3.8143719431796264
er,89,1550-1649,0.25,15,10,2.9995812306460645
er,89,1550-1649,0.125,8,6,2.5
er,89,1550-1649,0.0625,4,4,2.0
er,90,1550-1649,1.0,58,26,4.153933197040765
er,90,1550-1649,0.5,29,17,3.659536598501245
er,90,1550-1649,0.25,15,9,3.006238928653389
er,90,1550-1649,0.125,8,5,2.1556390622295667
er,90,1550-1649,0.0625,4,3,1.5
er,91,1550-1649,1.0,58,26,4.153933197040765
er,91,1550-1649,0.5,29,18,3.922828737239166
er,91,1550-1649,0.25,15,12,3.456564762130954
er,91,1550-1649,0.125,8,6,2.5
er,91,1550-1649,0.0625,4,3,1.5
er,92,1550-1649,1.0,58,26,4.153933197040765
er,92,1550-1649,0.5,29,17,3.6335059949783672
er,92,1550-1649,0.25,15,11,3.3735572622751855
er,92,1550-1649,0.125,8,5,2.0
er,92,1550-1649,0.0625,4,4,2.0
er,93,1550-1649,1.0,58,26,4.153933197040765
er,93,1550-1649,0.5,29,15,3.576558255171358
er,93,1550-1649,0.25,15,9,2.739572261986723
er,93,1550-1649,0.125,8,7,2.75
er,93,1550-1649,0.0625,4,4,2.0
er,94,1550-1649,1.0,58,26,4.153933197040765
er,94,1550-1649,0.5,29,18,3.9952378913808864
er,94,1550-1649,0.25,15,10,3.189898095464288
er,94,1550-1649,0.125,8,8,3.0
er,94,1550-1649,0.0625,4,4,2.0
er,95,1550-1649,1.0,58,26,4.153933197040765
er,95,1550-1649,0.5,29,16,3.68645794509181
er,95,1550-1649,0.25,15,10,2.9995812306460645
er,95,1550-1649,0.125,8,7,2.75
er,95,1550-1649,0.0625,4,4,2.0
er,96,1550-1649,1.0,58,26,4.153933197040765
er,96,1550-1649,0.5,29,18,3.922828737239166
er,96,1550-1649,0.25,15,11,3.3735572622751855
er,96,1550-1649,0.125,8,5,2.0
er,96,1550-1649,0.0625,4,4,2.0
er,97,1550-1649,1.0,58,26,4.153933197040765
er,97,1550-1649,0.5,29,17,3.659536598501245
er,97,1550-1649,0.25,15,9,2.9232314287976213
er,97,1550-1649,0.125,8,6,2.5
er,97,1550-1649,0.0625,4,2,0.8112781244591328
er,98,1550-1649,1.0,58,26,4.153933197040765
er,98,1550-1649,0.5,29,16,3.741962789037907
er,98,1550-1649,0.25,15,11,3.240223928941852
er,98,1550-1649,0.125,8,6,2.5
er,98,1550-1649,0.0625,4,4,2.0
er,99,1550-1649,1.0,58,26,4.153933197040765
er,99,1550-1649,0.5,29,19,3.9917942544805456
er,99,1550-1649,0.25,15,10,3.1068905956085193
er,99,1550-1649,0.125,8,8,3.0
er,99,1550-1649,0.0625,4,4,2.0
er,100,1550-1649,1.0,58,26,4.153933197040765
er,100,1550-1649,0.5,29,14,3.3836745295357282
er,100,1550-1649,0.25,15,12,3.506890595608519
er,100,1550-1649,0.125,8,6,2.5
er,100,1550-1649,0.0625,4,3,1.5
er,1,1650-1749,1.0,42,27,4.51720105367963
er,1,1650-1749,0.5,21,17,4.011365041826379
er,1,1650-1749,0.25,11,8,2.8453509366224368
er,1,1650-1749,0.125,6,5,2.2516291673878226
er,1,1650-1749,0.0625,3,3,1.584962500721156
er,2,1650-1749,1.0,42,27,4.51720105367963
er,2,1650-1749,0.5,21,16,3.880179922675738
er,2,1650-1749,0.25,11,7,2.5949066182439395
er,2,1650-1749,0.125,6,6,2.584962500721156
er,2,1650-1749,0.0625,3,3,1.584962500721156
er,3,1650-1749,1.0,42,27,4.51720105367963
er,3,1650-1749,0.5,21,15,3.6897037321995474
er,3,1650-1749,0.25,11,10,3.277613436819116
er,3,1650-1749,0.125,6,6,2.584962500721156
er,3,1650-1749,0.0625,3,3,1.584962500721156
er,4,1650-1749,1.0,42,27,4.51720105367963
er,4,1650-1749,0.5,21,17,3.916126946588284
er,4,1650-1749,0.25,11,9,3.095795255000934
er,4,1650-1749,0.125,6,6,2.584962500721156
er,4,1650-1749,0.0625,3,3,1.584962500721156
er,5,1650-1749,1.0,42,27,4.51720105367963
er,5,1650-1749,0.5,21,16,3.844232898763192
er,5,1650-1749,0.25,11,11,3.4594316186372978
er,5,1650-1749,0.125,6,6,2.584962500721156
er,5,1650-1749,0.0625,3,2,0.9182958340544894
er,6,1650-1749,1.0,42,27,4.51720105367963
er,6,1650-1749,0.5,21,19,4.165894208390023
er,6,1650-1749,0.25,11,9,3.0271691184406184
er,6,1650-1749,0.125,6,6,2.584962500721156
er,6,1650-1749,0.0625,3,3,1.584962500721156
er,7,1650-1749,1.0,42,27,4.51720105367963
er,7,1650-1749,0.5,21,17,3.9754180179138334
er,7,1650-1749,0.25,11,8,2.9139770731827523
er,7,1650-1749,0.125,6,5,2.2516291673878226
er,7,1650-1749,0.0625,3,3,1.584962500721156
er,8,1650-1749,1.0,42,27,4.51720105367963
er,8,1650-1749,0.5,21,16,3.916126946588284
er,8,1650-1749,0.25,11,10,3.277613436819116
er,8,1650-1749,0.125,6,6,2.584962500721156
er,8,1650-1749,0.0625,3,3,1.584962500721156
er,9,1650-1749,1.0,42,27,4.51720105367963
er,9,1650-1749,0.5,21,17,3.9754180179138334
er,9,1650-1749,0.25,11,9,3.095795255000934
er,9,1650-1749,0.125,6,6,2.584962500721156
er,9,1650-1749,0.0625,3,3,1.584962500721156
er,10,1650-1749,1.0,42,27,4.51720105367963
er,10,1650-1749,0.5,21,16,3.916126946588284
er,10,1650-1749,0.25,11,9,3.0271691184406184
er,10,1650-1749,0.125,6,6,2.584962500721156
er,10,1650-1749,0.0625,3,3,1.584962500721156
er,11,1650-1749,1.0,42,27,4.51720105367963
er,11,1650-1749,0.5,21,16,3.880179922675738
er,11,1650-1749,0.25,11,9,3.095795255000934
er,11,1650-1749,0.125,6,6,2.584962500721156
er,11,1650-1749,0.0625,3,3,1.584962500721156
er,12,1650-1749,1.0,42,27,4.51720105367963
er,12,1650-1749,0.5,21,16,3.880179922675738
er,12,1650-1749,0.25,11,10,3.277613436819116
er,12,1650-1749,0.125,6,4,1.9182958340544893
er,12,1650-1749,0.0625,3,3,1.584962500721156
er,13,1650-1749,1.0,42,27,4.51720105367963
er,13,1650-1749,0.5,21,16,3.880179922675738
er,13,1650-1749,0.25,11,9,3.095795255000934
er,13,1650-1749,0.125,6,6,2.584962500721156
er,13,1650-1749,0.0625,3,3,1.584962500721156
er,14,1650-1749,1.0,42,27,4.51720105367963
er,14,1650-1749,0.5,21,17,4.011365041826379
er,14,1650-1749,0.25,11,9,3.0271691184406184
er,14,1650-1749,0.125,6,6,2.584962500721156
er,14,1650-1749,0.0625,3,3,1.584962500721156
er,15,1650-1749,1.0,42,27,4.51720105367963
er,15,1650-1749,0.5,21,16,3.880179922675738
er,15,1650-1749,0.25,11,11,3.4594316186372978
er,15,1650-1749,0.125,6,6,2.584962500721156
er,15,1650-1749,0.0625,3,3,1.584962500721156
er,16,1650-1749,1.0,42,27,4.51720105367963
er,16,1650-1749,0.5,21,17,4.011365041826379
er,16,1650-1749,0.25,11,8,2.8453509366224368
er,16,1650-1749,0.125,6,6,2.584962500721156
er,16,1650-1749,0.0625,3,3,1.584962500721156
er,17,1650-1749,1.0,42,27,4.51720105367963
er,17,1650-1749,0.5,21,20,4.297079327540664
er,17,1650-1749,0.25,11,10,3.277613436819116
er,17,1650-1749,0.125,6,5,2.2516291673878226
er,17,1650-1749,0.0625,3,3,1.584962500721156
er,18,1650-1749,1.0,42,27,4.51720105367963
er,18,1650-1749,0.5,21,15,3.6897037321995474
er,18,1650-1749,0.25,11,10,3.277613436819116
er,18,1650-1749,0.125,6,6,2.584962500721156
er,18,1650-1749,0.0625,3,2,0.9182958340544894
er,19,1650-1749,1.0,42,27,4.51720105367963
er,19,1650-1749,0.5,21,15,3.7256507561120924
er,19,1650-1749,0.25,11,10,3.277613436819116
er,19,1650-1749,0.125,6,5,2.2516291673878226
er,19,1650-1749,0.0625,3,2,0.9182958340544894
er,20,1650-1749,1.0,42,27,4.51720105367963
er,20,1650-1749,0.5,21,17,3.9754180179138334
er,20,1650-1749,0.25,11,11,3.4594316186372978
er,20,1650-1749,0.125,6,5,2.2516291673878226
er,20,1650-1749,0.0625,3,3,1.584962500721156
er,21,1650-1749,1.0,42,27,4.51720105367963
er,21,1650-1749,0.5,21,16,3.844232898763192
er,21,1650-1749,0.25,11,10,3.277613436819116
er,21,1650-1749,0.125,6,6,2.584962500721156
er,21,1650-1749,0.0625,3,3,1.584962500721156
er,22,1650-1749,1.0,42,27,4.51720105367963
er,22,1650-1749,0.5,21,14,3.6897037321995465
er,22,1650-1749,0.25,11,10,3.277613436819116
er,22,1650-1749,0.125,6,6,2.584962500721156
