sfx,iter,factor,sample_size,n_types,entropy
-iteur,60,0.0625,32,2,0.20062232431271465
-iteur,61,1.0,501,3,0.07358774697041859
-iteur,61,0.5,251,3,0.13089975433492
-iteur,61,0.25,126,2,0.11759466565886476
-iteur,61,0.125,63,1,0.0
-iteur,61,0.0625,32,1,0.0
-iteur,62,1.0,501,3,0.07358774697041859
-iteur,62,0.5,251,2,0.06699980460833313
-iteur,62,0.25,126,1,0.0
-iteur,62,0.125,63,1,0.0
-iteur,62,0.0625,32,2,0.20062232431271465
-iteur,63,1.0,501,3,0.07358774697041859
-iteur,63,0.5,251,2,0.09347354407782968
-iteur,63,0.25,126,1,0.0
-iteur,63,0.125,63,1,0.0
-iteur,63,0.0625,32,2,0.20062232431271465
-iteur,64,1.0,501,3,0.07358774697041859
-iteur,64,0.5,251,2,0.06699980460833313
-iteur,64,0.25,126,1,0.0
-iteur,64,0.125,63,1,0.0
-iteur,64,0.0625,32,1,0.0
-iteur,65,1.0,501,3,0.07358774697041859
-iteur,65,0.5,251,3,0.07496793209837296
-iteur,65,0.25,126,1,0.0
-iteur,65,0.125,63,1,0.0
-iteur,65,0.0625,32,1,0.0
-iteur,66,1.0,501,3,0.07358774697041859
-iteur,66,0.5,251,2,0.06699980460833313
-iteur,66,0.25,126,1,0.0
-iteur,66,0.125,63,1,0.0
-iteur,66,0.0625,32,1,0.0
-iteur,67,1.0,501,3,0.07358774697041859
-iteur,67,0.5,251,1,0.0
-iteur,67,0.25,126,2,0.0667796410970523
-iteur,67,0.125,63,1,0.0
-iteur,67,0.0625,32,2,0.20062232431271465
-iteur,68,1.0,501,3,0.07358774697041859
-iteur,68,0.5,251,2,0.06699980460833313
-iteur,68,0.25,126,3,0.13346768153188063
-iteur,68,0.125,63,1,0.0
-iteur,68,0.0625,32,1,0.0
-iteur,69,1.0,501,3,0.07358774697041859
-iteur,69,0.5,251,3,0.10444919149680763
-iteur,69,0.25,126,1,0.0
-iteur,69,0.125,63,1,0.0
-iteur,69,0.0625,32,1,0.0
-iteur,70,1.0,501,3,0.07358774697041859
-iteur,70,0.5,251,3,0.10444919149680763
-iteur,70,0.25,126,2,0.0667796410970523
-iteur,70,0.125,63,3,0.23481996173267736
-iteur,70,0.0625,32,1,0.0
-iteur,71,1.0,501,3,0.07358774697041859
-iteur,71,0.5,251,3,0.07496793209837296
-iteur,71,0.25,126,2,0.0667796410970523
-iteur,71,0.125,63,1,0.0
-iteur,71,0.0625,32,1,0.0
-iteur,72,1.0,501,3,0.07358774697041859
-iteur,72,0.5,251,3,0.07496793209837296
-iteur,72,0.25,126,2,0.0667796410970523
-iteur,72,0.125,63,2,0.11759466565886476
-iteur,72,0.0625,32,1,0.0
-iteur,73,1.0,501,3,0.07358774697041859
-iteur,73,0.5,251,2,0.06699980460833313
-iteur,73,0.25,126,1,0.0
-iteur,73,0.125,63,2,0.11759466565886476
-iteur,73,0.0625,32,2,0.20062232431271465
-iteur,74,1.0,501,3,0.07358774697041859
-iteur,74,0.5,251,2,0.0374954616578566
-iteur,74,0.25,126,1,0.0
-iteur,74,0.125,63,1,0.0
-iteur,74,0.0625,32,1,0.0
-iteur,75,1.0,501,3,0.07358774697041859
-iteur,75,0.5,251,3,0.10444919149680763
-iteur,75,0.25,126,2,0.0667796410970523
-iteur,75,0.125,63,1,0.0
-iteur,75,0.0625,32,2,0.20062232431271465
-iteur,76,1.0,501,3,0.07358774697041859
-iteur,76,0.5,251,3,0.07496793209837296
-iteur,76,0.25,126,1,0.0
-iteur,76,0.125,63,1,0.0
-iteur,76,0.0625,32,1,0.0
-iteur,77,1.0,501,3,0.07358774697041859
-iteur,77,0.5,251,3,0.07496793209837296
-iteur,77,0.25,126,3,0.13346768153188063
-iteur,77,0.125,63,1,0.0
-iteur,77,0.0625,32,2,0.20062232431271465
-iteur,78,1.0,501,3,0.07358774697041859
-iteur,78,0.5,251,3,0.10444919149680763
-iteur,78,0.25,126,2,0.0667796410970523
-iteur,78,0.125,63,1,0.0
-iteur,78,0.0625,32,1,0.0
-iteur,79,1.0,501,3,0.07358774697041859
-iteur,79,0.5,251,2,0.06699980460833313
-iteur,79,0.25,126,2,0.11759466565886476
-iteur,79,0.125,63,1,0.0
-iteur,79,0.0625,32,1,0.0
-iteur,80,1.0,501,3,0.07358774697041859
-iteur,80,0.5,251,2,0.0374954616578566
-iteur,80,0.25,126,1,0.0
-iteur,80,0.125,63,2,0.11759466565886476
-iteur,80,0.0625,32,2,0.20062232431271465
-iteur,81,1.0,501,3,0.07358774697041859
-iteur,81,0.5,251,2,0.09347354407782968
-iteur,81,0.25,126,2,0.11759466565886476
-iteur,81,0.125,63,2,0.11759466565886476
-iteur,81,0.0625,32,1,0.0
-iteur,82,1.0,501,3,0.07358774697041859
-iteur,82,0.5,251,2,0.0374954616578566
-iteur,82,0.25,126,2,0.0667796410970523
-iteur,82,0.125,63,1,0.0
-iteur,82,0.0625,32,1,0.0
-iteur,83,1.0,501,3,0.07358774697041859
-iteur,83,0.5,251,3,0.07496793209837296
-iteur,83,0.25,126,2,0.0667796410970523
-iteur,83,0.125,63,2,0.11759466565886476
-iteur,83,0.0625,32,1,0.0
-iteur,84,1.0,501,3,0.07358774697041859
-iteur,84,0.5,251,2,0.06699980460833313
-iteur,84,0.25,126,2,0.11759466565886476
-iteur,84,0.125,63,3,0.23481996173267736
-iteur,84,0.0625,32,1,0.0
-iteur,85,1.0,501,3,0.07358774697041859
-iteur,85,0.5,251,3,0.07496793209837296
-iteur,85,0.25,126,2,0.11759466565886476
-iteur,85,0.125,63,1,0.0
-iteur,85,0.0625,32,1,0.0
-iteur,86,1.0,501,3,0.07358774697041859
-iteur,86,0.5,251,3,0.07496793209837296
-iteur,86,0.25,126,1,0.0
-iteur,86,0.125,63,1,0.0
-iteur,86,0.0625,32,2,0.3372900666170139
-iteur,87,1.0,501,3,0.07358774697041859
-iteur,87,0.5,251,3,0.07496793209837296
-iteur,87,0.25,126,2,0.0667796410970523
-iteur,87,0.125,63,2,0.11759466565886476
-iteur,87,0.0625,32,1,0.0
-iteur,88,1.0,501,3,0.07358774697041859
-iteur,88,0.5,251,2,0.06699980460833313
-iteur,88,0.25,126,3,0.13346768153188063
-iteur,88,0.125,63,2,0.11759466565886476
-iteur,88,0.0625,32,1,0.0
-iteur,89,1.0,501,3,0.07358774697041859
-iteur,89,0.5,251,3,0.10444919149680763
-iteur,89,0.25,126,1,0.0
-iteur,89,0.125,63,1,0.0
-iteur,89,0.0625,32,1,0.0
-iteur,90,1.0,501,3,0.07358774697041859
-iteur,90,0.5,251,2,0.0374954616578566
-iteur,90,0.25,126,2,0.0667796410970523
-iteur,90,0.125,63,1,0.0
-iteur,90,0.0625,32,1,0.0
-iteur,91,1.0,501,3,0.07358774697041859
-iteur,91,0.5,251,3,0.07496793209837296
-iteur,91,0.25,126,2,0.0667796410970523
-iteur,91,0.125,63,1,0.0
-iteur,91,0.0625,32,1,0.0
-iteur,92,1.0,501,3,0.07358774697041859
-iteur,92,0.5,251,3,0.13089975433492
-iteur,92,0.25,126,3,0.18419036670049982
-iteur,92,0.125,63,3,0.3199238006981528
-iteur,92,0.0625,32,1,0.0
-iteur,93,1.0,501,3,0.07358774697041859
-iteur,93,0.5,251,1,0.0
-iteur,93,0.25,126,1,0.0
-iteur,93,0.125,63,1,0.0
-iteur,93,0.0625,32,2,0.20062232431271465
-iteur,94,1.0,501,3,0.07358774697041859
-iteur,94,0.5,251,3,0.07496793209837296
-iteur,94,0.25,126,2,0.0667796410970523
-iteur,94,0.125,63,1,0.0
-iteur,94,0.0625,32,1,0.0
-iteur,95,1.0,501,3,0.07358774697041859
-iteur,95,0.5,251,3,0.10444919149680763
-iteur,95,0.25,126,2,0.1623261801753929
-iteur,95,0.125,63,1,0.0
-iteur,95,0.0625,32,1,0.0
-iteur,96,1.0,501,3,0.07358774697041859
-iteur,96,0.5,251,3,0.10444919149680763
-iteur,96,0.25,126,2,0.0667796410970523
-iteur,96,0.125,63,1,0.0
-iteur,96,0.0625,32,1,0.0
-iteur,97,1.0,501,3,0.07358774697041859
-iteur,97,0.5,251,3,0.07496793209837296
-iteur,97,0.25,126,1,0.0
-iteur,97,0.125,63,2,0.11759466565886476
-iteur,97,0.0625,32,1,0.0
-iteur,98,1.0,501,3,0.07358774697041859
-iteur,98,0.5,251,2,0.06699980460833313
-iteur,98,0.25,126,3,0.13346768153188063
-iteur,98,0.125,63,1,0.0
-iteur,98,0.0625,32,1,0.0
-iteur,99,1.0,501,3,0.07358774697041859
-iteur,99,0.5,251,2,0.0374954616578566
-iteur,99,0.25,126,1,0.0
-iteur,99,0.125,63,3,0.3199238006981528
-iteur,99,0.0625,32,2,0.20062232431271465
-iteur,100,1.0,501,3,0.07358774697041859
-iteur,100,0.5,251,2,0.0374954616578566
-iteur,100,0.25,126,1,0.0
-iteur,100,0.125,63,1,0.0
-iteur,100,0.0625,32,1,0.0
-ition,1,1.0,16758,16,2.906951477835588
-ition,1,0.5,8379,16,2.907334735499289
-ition,1,0.25,4190,16,2.919975285722362
-ition,1,0.125,2095,13,2.865991880537876
-ition,1,0.0625,1048,14,2.9018495892584477
-ition,2,1.0,16758,16,2.906951477835588
-ition,2,0.5,8379,16,2.8923130983607037
-ition,2,0.25,4190,16,2.925357034664356
-ition,2,0.125,2095,14,2.907442718661192
-ition,2,0.0625,1048,13,2.795894837216941
-ition,3,1.0,16758,16,2.906951477835588
-ition,3,0.5,8379,16,2.9053280740342347
-ition,3,0.25,4190,14,2.901899150275528
-ition,3,0.125,2095,16,2.9308488084231543
-ition,3,0.0625,1048,13,2.916729949844896
-ition,4,1.0,16758,16,2.906951477835588
-ition,4,0.5,8379,16,2.928851199894844
-ition,4,0.25,4190,16,2.865393979174141
-ition,4,0.125,2095,13,2.9342501170664064
-ition,4,0.0625,1048,13,2.9137102867304314
-ition,5,1.0,16758,16,2.906951477835588
-ition,5,0.5,8379,16,2.9003933771680463
-ition,5,0.25,4190,16,2.9530091714204
-ition,5,0.125,2095,16,2.9062202622770554
-ition,5,0.0625,1048,14,2.909928874466345
-ition,6,1.0,16758,16,2.906951477835588
-ition,6,0.5,8379,16,2.9004684855504
-ition,6,0.25,4190,16,2.9120469101861874
-ition,6,0.125,2095,14,2.8817448736687252
-ition,6,0.0625,1048,13,2.9308855820792266
-ition,7,1.0,16758,16,2.906951477835588
-ition,7,0.5,8379,16,2.932243363193395
-ition,7,0.25,4190,15,2.907549943740751
-ition,7,0.125,2095,15,2.9492762258207152
-ition,7,0.0625,1048,13,2.9273792101439398
-ition,8,1.0,16758,16,2.906951477835588
-ition,8,0.5,8379,16,2.8980609403611943
-ition,8,0.25,4190,16,2.9059228242675705
-ition,8,0.125,2095,14,2.875719333099607
-ition,8,0.0625,1048,14,2.9369160137211243
-ition,9,1.0,16758,16,2.906951477835588
-ition,9,0.5,8379,16,2.9052871358789707
-ition,9,0.25,4190,14,2.913328899865719
-ition,9,0.125,2095,15,2.8917046070463406
-ition,9,0.0625,1048,13,2.9211117103289883
-ition,10,1.0,16758,16,2.906951477835588
-ition,10,0.5,8379,16,2.901521357846865
-ition,10,0.25,4190,15,2.9021135588793183
-ition,10,0.125,2095,14,2.914214919942269
-ition,10,0.0625,1048,12,2.859148102966327
-ition,11,1.0,16758,16,2.906951477835588
-ition,11,0.5,8379,15,2.895207146068979
-ition,11,0.25,4190,16,2.9040485175410304
-ition,11,0.125,2095,13,2.8942553566885802
-ition,11,0.0625,1048,13,2.91511163813118
-ition,12,1.0,16758,16,2.906951477835588
-ition,12,0.5,8379,16,2.8964870005519554
-ition,12,0.25,4190,16,2.9069048783622446
-ition,12,0.125,2095,14,2.9143670956947925
-ition,12,0.0625,1048,14,2.9287152886083483
-ition,13,1.0,16758,16,2.906951477835588
-ition,13,0.5,8379,16,2.8908371895428204
-ition,13,0.25,4190,15,2.870145016203566
-ition,13,0.125,2095,14,2.9075334992206727
-ition,13,0.0625,1048,14,2.848348089881137
-ition,14,1.0,16758,16,2.906951477835588
-ition,14,0.5,8379,16,2.9026711834565013
-ition,14,0.25,4190,15,2.909015270056498
-ition,14,0.125,2095,14,2.8331180084310943
-ition,14,0.0625,1048,13,2.935868326120733
-ition,15,1.0,16758,16,2.906951477835588
-ition,15,0.5,8379,15,2.9098298979526023
-ition,15,0.25,4190,16,2.9303304445961036
-ition,15,0.125,2095,15,2.841144095533196
-ition,15,0.0625,1048,15,2.9597556596842507
-ition,16,1.0,16758,16,2.906951477835588
-ition,16,0.5,8379,15,2.8921373743232675
-ition,16,0.25,4190,16,2.8878326868656266
-ition,16,0.125,2095,15,2.9102824763287347
-ition,16,0.0625,1048,13,2.883184648910203
-ition,17,1.0,16758,16,2.906951477835588
-ition,17,0.5,8379,16,2.9012587720484655
-ition,17,0.25,4190,16,2.8890339477916775
-ition,17,0.125,2095,15,2.9195143156379664
-ition,17,0.0625,1048,14,2.825314976096373
-ition,18,1.0,16758,16,2.906951477835588
-ition,18,0.5,8379,16,2.9024012659209224
-ition,18,0.25,4190,16,2.8988678909509678
-ition,18,0.125,2095,15,2.9075718540031006
-ition,18,0.0625,1048,12,2.834374610235988
-ition,19,1.0,16758,16,2.906951477835588
-ition,19,0.5,8379,16,2.903254540277995
-ition,19,0.25,4190,16,2.9187840381202452
-ition,19,0.125,2095,14,2.926294749877561
-ition,19,0.0625,1048,15,2.914191445374336
-ition,20,1.0,16758,16,2.906951477835588
-ition,20,0.5,8379,16,2.909382242062394
-ition,20,0.25,4190,15,2.8900883942181244
-ition,20,0.125,2095,14,2.8897926092730675
-ition,20,0.0625,1048,14,2.888803355415819
-ition,21,1.0,16758,16,2.906951477835588
-ition,21,0.5,8379,16,2.902788541721329
-ition,21,0.25,4190,15,2.9483511684412504
-ition,21,0.125,2095,15,2.926116909812418
-ition,21,0.0625,1048,15,2.923582015582873
-ition,22,1.0,16758,16,2.906951477835588
-ition,22,0.5,8379,16,2.8942395924884803
-ition,22,0.25,4190,16,2.9239566499790914
-ition,22,0.125,2095,14,2.904923363182025
-ition,22,0.0625,1048,13,2.888929583464747
-ition,23,1.0,16758,16,2.906951477835588
-ition,23,0.5,8379,16,2.907777074742858
-ition,23,0.25,4190,16,2.9031351498999336
-ition,23,0.125,2095,16,2.928140223669519
-ition,23,0.0625,1048,13,2.9253250478809387
-ition,24,1.0,16758,16,2.906951477835588
-ition,24,0.5,8379,16,2.887526133236489
-ition,24,0.25,4190,15,2.909707820483897
-ition,24,0.125,2095,14,2.9013792392042057
-ition,24,0.0625,1048,13,2.887660473146832
-ition,25,1.0,16758,16,2.906951477835588
-ition,25,0.5,8379,16,2.9057157018644726
-ition,25,0.25,4190,16,2.8899879511388895
-ition,25,0.125,2095,15,2.8986195340062277
-ition,25,0.0625,1048,14,2.937153622125771
-ition,26,1.0,16758,16,2.906951477835588
-ition,26,0.5,8379,16,2.905660380770619
-ition,26,0.25,4190,16,2.9333213187371796
-ition,26,0.125,2095,15,2.9053086420845924
-ition,26,0.0625,1048,14,2.9079938861320285
-ition,27,1.0,16758,16,2.906951477835588
-ition,27,0.5,8379,16,2.897628880163142
-ition,27,0.25,4190,16,2.8813433125036836
-ition,27,0.125,2095,15,2.895643192225495
-ition,27,0.0625,1048,14,2.8286589415773027
-ition,28,1.0,16758,16,2.906951477835588
-ition,28,0.5,8379,16,2.8849107358118604
-ition,28,0.25,4190,16,2.8729816761586235
-ition,28,0.125,2095,14,2.9142991660333744
-ition,28,0.0625,1048,12,2.86161020072363
-ition,29,1.0,16758,16,2.906951477835588
-ition,29,0.5,8379,16,2.8951313508104706
-ition,29,0.25,4190,14,2.879899846511423
-ition,29,0.125,2095,14,2.9426169046777484
-ition,29,0.0625,1048,13,2.920866664719886
-ition,30,1.0,16758,16,2.906951477835588
-ition,30,0.5,8379,16,2.9100551469873936
-ition,30,0.25,4190,16,2.943873041041819
-ition,30,0.125,2095,13,2.9010494574711316
-ition,30,0.0625,1048,14,3.0051728916575433
-ition,31,1.0,16758,16,2.906951477835588
-ition,31,0.5,8379,16,2.8994699137546145
-ition,31,0.25,4190,14,2.909818537387019
-ition,31,0.125,2095,15,2.9386496981108507
-ition,31,0.0625,1048,15,2.901204617478292
-ition,32,1.0,16758,16,2.906951477835588
-ition,32,0.5,8379,15,2.901527417246993
-ition,32,0.25,4190,16,2.9265689784733455
-ition,32,0.125,2095,16,2.920050066709408
-ition,32,0.0625,1048,14,2.874362933638926
-ition,33,1.0,16758,16,2.906951477835588
-ition,33,0.5,8379,16,2.903108208617427
-ition,33,0.25,4190,16,2.909513201393522
-ition,33,0.125,2095,13,2.901143877704076
-ition,33,0.0625,1048,14,2.907908372871896
-ition,34,1.0,16758,16,2.906951477835588
-ition,34,0.5,8379,16,2.9124595878695274
-ition,34,0.25,4190,16,2.908101187263836
-ition,34,0.125,2095,15,2.8952063006821662
-ition,34,0.0625,1048,13,2.871889899339326
-ition,35,1.0,16758,16,2.906951477835588
-ition,35,0.5,8379,16,2.903671577813677
-ition,35,0.25,4190,15,2.882518537891367
-ition,35,0.125,2095,15,2.8937350786305136
-ition,35,0.0625,1048,13,2.8630356338669243
-ition,36,1.0,16758,16,2.906951477835588
-ition,36,0.5,8379,16,2.9093729522710845
-ition,36,0.25,4190,16,2.8674069722216036
-ition,36,0.125,2095,15,2.899709189480283
-ition,36,0.0625,1048,14,2.8647634212271633
-ition,37,1.0,16758,16,2.906951477835588
-ition,37,0.5,8379,16,2.905272492245844
-ition,37,0.25,4190,15,2.8896129851226093
-ition,37,0.125,2095,14,2.862801768937571
-ition,37,0.0625,1048,12,2.9369340410206854
-ition,38,1.0,16758,16,2.906951477835588
-ition,38,0.5,8379,16,2.900658293375027
-ition,38,0.25,4190,15,2.907350983202202
-ition,38,0.125,2095,14,2.9571487419731017
-ition,38,0.0625,1048,13,2.865197475534253
-ition,39,1.0,16758,16,2.906951477835588
-ition,39,0.5,8379,16,2.9196145571246634
-ition,39,0.25,4190,14,2.8870302600245292
-ition,39,0.125,2095,15,2.9585520186493035
-ition,39,0.0625,1048,14,2.9369317350681965
-ition,40,1.0,16758,16,2.906951477835588
-ition,40,0.5,8379,16,2.9118673364404106
-ition,40,0.25,4190,16,2.9000390635672253
-ition,40,0.125,2095,14,2.8894098029576494
-ition,40,0.0625,1048,14,2.8931716425642873
-ition,41,1.0,16758,16,2.906951477835588
-ition,41,0.5,8379,16,2.912583356841578
-ition,41,0.25,4190,16,2.923772315674229
-ition,41,0.125,2095,15,2.900654084528373
-ition,41,0.0625,1048,15,2.8797553569799907
-ition,42,1.0,16758,16,2.906951477835588
-ition,42,0.5,8379,16,2.9026956104874326
-ition,42,0.25,4190,16,2.875577611520315
-ition,42,0.125,2095,14,2.9496917137148384
-ition,42,0.0625,1048,12,2.8478315852823863
-ition,43,1.0,16758,16,2.906951477835588
-ition,43,0.5,8379,16,2.905014832972232
-ition,43,0.25,4190,16,2.9080941494627255
-ition,43,0.125,2095,15,2.9217826425569875
-ition,43,0.0625,1048,14,2.9126640818627783
-ition,44,1.0,16758,16,2.906951477835588
-ition,44,0.5,8379,16,2.9085190215114656
-ition,44,0.25,4190,16,2.886919354883472
-ition,44,0.125,2095,15,2.896108901455331
-ition,44,0.0625,1048,13,2.8302286787950783
-ition,45,1.0,16758,16,2.906951477835588
-ition,45,0.5,8379,16,2.903632793827965
-ition,45,0.25,4190,16,2.903485829540985
-ition,45,0.125,2095,16,2.899729494842487
-ition,45,0.0625,1048,13,2.9180995970652117
-ition,46,1.0,16758,16,2.906951477835588
-ition,46,0.5,8379,16,2.899979059701439
-ition,46,0.25,4190,16,2.91578870381596
-ition,46,0.125,2095,16,2.911511099300688
-ition,46,0.0625,1048,12,2.733577727597711
-ition,47,1.0,16758,16,2.906951477835588
-ition,47,0.5,8379,16,2.896136440087615
-ition,47,0.25,4190,14,2.9182482397288636
-ition,47,0.125,2095,15,2.9037854408547683
-ition,47,0.0625,1048,13,2.9254668820028162
-ition,48,1.0,16758,16,2.906951477835588
-ition,48,0.5,8379,16,2.8899472438436162
-ition,48,0.25,4190,16,2.9139704723212603
-ition,48,0.125,2095,15,2.908867296182218
-ition,48,0.0625,1048,13,2.909706499640517
-ition,49,1.0,16758,16,2.906951477835588
-ition,49,0.5,8379,16,2.901451021735082
-ition,49,0.25,4190,14,2.910141134481402
-ition,49,0.125,2095,13,2.8616094481431893
-ition,49,0.0625,1048,14,2.9099957587575553
-ition,50,1.0,16758,16,2.906951477835588
-ition,50,0.5,8379,16,2.8911721751170587
-ition,50,0.25,4190,16,2.916032501235798
-ition,50,0.125,2095,13,2.8888227840559866
-ition,50,0.0625,1048,13,2.858374885584892
-ition,51,1.0,16758,16,2.906951477835588
-ition,51,0.5,8379,16,2.9087618297104885
-ition,51,0.25,4190,16,2.942884365561173
-ition,51,0.125,2095,13,2.920610788065902
-ition,51,0.0625,1048,14,2.9260750067245604
-ition,52,1.0,16758,16,2.906951477835588
-ition,52,0.5,8379,16,2.9191302738366587
-ition,52,0.25,4190,16,2.9271893943044205
-ition,52,0.125,2095,14,2.9192384692649536
-ition,52,0.0625,1048,14,2.914176856146941
-ition,53,1.0,16758,16,2.906951477835588
-ition,53,0.5,8379,16,2.910107223780574
-ition,53,0.25,4190,16,2.899447242524902
-ition,53,0.125,2095,15,2.922839057250611
-ition,53,0.0625,1048,14,2.8655284875178166
-ition,54,1.0,16758,16,2.906951477835588
-ition,54,0.5,8379,16,2.902967923402653
-ition,54,0.25,4190,16,2.9010754583258334
-ition,54,0.125,2095,14,2.945485478512995
-ition,54,0.0625,1048,14,2.904558789967174
-ition,55,1.0,16758,16,2.906951477835588
-ition,55,0.5,8379,16,2.907102721214536
-ition,55,0.25,4190,14,2.896520908986913
-ition,55,0.125,2095,15,2.913498817983286
-ition,55,0.0625,1048,13,2.877843341400103
-ition,56,1.0,16758,16,2.906951477835588
-ition,56,0.5,8379,16,2.906796985680536
-ition,56,0.25,4190,16,2.917043035759312
-ition,56,0.125,2095,15,2.980403261026741
-ition,56,0.0625,1048,13,2.874982854635433
-ition,57,1.0,16758,16,2.906951477835588
-ition,57,0.5,8379,16,2.905407951149466
-ition,57,0.25,4190,16,2.8932384232091963
-ition,57,0.125,2095,14,2.9086106291320006
-ition,57,0.0625,1048,14,2.944850469482619
-ition,58,1.0,16758,16,2.906951477835588
-ition,58,0.5,8379,16,2.901162141853775
-ition,58,0.25,4190,16,2.920562327511265
-ition,58,0.125,2095,14,2.925738739218267
-ition,58,0.0625,1048,15,2.9507409397156525
-ition,59,1.0,16758,16,2.906951477835588
-ition,59,0.5,8379,16,2.903254005512757
-ition,59,0.25,4190,16,2.8850157484569268
-ition,59,0.125,2095,14,2.8959776600041383
-ition,59,0.0625,1048,15,2.923395525176932
-ition,60,1.0,16758,16,2.906951477835588
-ition,60,0.5,8379,16,2.9005738743471854
-ition,60,0.25,4190,14,2.8908849094626583
-ition,60,0.125,2095,16,2.891119044578147
-ition,60,0.0625,1048,14,2.8878441695659816
-ition,61,1.0,16758,16,2.906951477835588
-ition,61,0.5,8379,16,2.915723686619983
-ition,61,0.25,4190,16,2.9225339512167894
-ition,61,0.125,2095,16,2.9134912525577983
-ition,61,0.0625,1048,14,2.863515403030809
-ition,62,1.0,16758,16,2.906951477835588
-ition,62,0.5,8379,16,2.911896207868185
-ition,62,0.25,4190,15,2.87848615216415
-ition,62,0.125,2095,14,2.903304544671094
-ition,62,0.0625,1048,14,2.8662439497587484
-ition,63,1.0,16758,16,2.906951477835588
-ition,63,0.5,8379,16,2.8971998314941088
-ition,63,0.25,4190,16,2.9268705631715832
-ition,63,0.125,2095,15,2.894809356327936
-ition,63,0.0625,1048,13,2.8461474051340456
-ition,64,1.0,16758,16,2.906951477835588
-ition,64,0.5,8379,16,2.9024162963848354
-ition,64,0.25,4190,15,2.9191861880462486
-ition,64,0.125,2095,15,2.856399229291749
-ition,64,0.0625,1048,12,2.8930945110007595
-ition,65,1.0,16758,16,2.906951477835588
-ition,65,0.5,8379,16,2.9120690708435792
-ition,65,0.25,4190,15,2.893731565155509
-ition,65,0.125,2095,16,2.9433724794832146
-ition,65,0.0625,1048,14,2.950303629488609
-ition,66,1.0,16758,16,2.906951477835588
-ition,66,0.5,8379,15,2.897484645828387
-ition,66,0.25,4190,16,2.890292597591675
-ition,66,0.125,2095,14,2.920465676016458
-ition,66,0.0625,1048,13,2.885553911503506
-ition,67,1.0,16758,16,2.906951477835588
-ition,67,0.5,8379,15,2.902524461775444
-ition,67,0.25,4190,15,2.8908328340148395
-ition,67,0.125,2095,15,2.9436576341455662
-ition,67,0.0625,1048,13,2.924667715460763
-ition,68,1.0,16758,16,2.906951477835588
-ition,68,0.5,8379,16,2.9068736626316563
-ition,68,0.25,4190,16,2.896730413129528
-ition,68,0.125,2095,15,2.9081060147141002
-ition,68,0.0625,1048,13,2.954360189608195
-ition,69,1.0,16758,16,2.906951477835588
-ition,69,0.5,8379,16,2.9120371424023905
-ition,69,0.25,4190,16,2.8980718164813513
-ition,69,0.125,2095,15,2.9079953507017158
-ition,69,0.0625,1048,13,2.8913658230541404
-ition,70,1.0,16758,16,2.906951477835588
-ition,70,0.5,8379,16,2.9090899587977948
-ition,70,0.25,4190,16,2.9093380573489576
-ition,70,0.125,2095,14,2.929638652651569
-ition,70,0.0625,1048,12,2.908526496923191
-ition,71,1.0,16758,16,2.906951477835588
-ition,71,0.5,8379,16,2.915037811361504
-ition,71,0.25,4190,16,2.917534577919857
-ition,71,0.125,2095,14,2.913672273908928
-ition,71,0.0625,1048,13,2.918426918934573
-ition,72,1.0,16758,16,2.906951477835588
-ition,72,0.5,8379,16,2.905847242091232
-ition,72,0.25,4190,16,2.89837016661676
-ition,72,0.125,2095,14,2.852521162674994
-ition,72,0.0625,1048,13,2.889409226050249
-ition,73,1.0,16758,16,2.906951477835588
